item	corpus	variety	time	file	category	genre	relativizer	which	that	zero	preceding_rel	dist_to_preceding_rel	nested	RC_function	ant_length	ant_given	ant_definite	ant_frequency	ant_head_to_RC	RC_length	levyJaeger	TTR	mean_word_length	mean_sentence_length	stranding	split_infinitive	as_if_though	passives	passive_active_ratio	shall_will	nouniness	noun_verb_ratio	personal_pron	subord_conj	animacy	ant_head	adjacency	ant_number	ant_POS	plain_text
2308	LOB	BrE	1961	LOB_G74	G	generalprose	ZERO	no	no	ZERO	WHICH	348	no	Obj	2	no	indef	0.496031746	0	4	<AT1>a <NN1>job <PPHS2>they	0.418154762	4.861111111	22.90909091	0.00390625	0	0	124.0079365	0.531914894	0	2475.198413	2.028455285	332.3412698	188.4920635	inanimate	<NN1>job	adjacent	singular	noun	a job they can not do
1800	FLOB	BrE	1991	FLOB_G25	G	generalprose	THAT	no	THAT	no	THAT	75	no	Obj	2	yes	def	2.976190476	0	4	<AT>the <NN1>service <NP1>Peter	0.40625	4.370039683	21.91304348	0	0	0	94.24603175	0.2	NA	2549.603175	1.932330827	535.7142857	188.4920635	inanimate	<NN1>service	adjacent	singular	noun	the service that Peter had begun
1275	FLOB	BrE	1991	FLOB_F09	F	generalprose	THAT	no	THAT	no	THAT	115	no	Obj	2	yes	def	3.968253968	0	8	<AT>the <NN1>tup <NNB>Mr	0.44047619	4.369047619	18.32727273	0.004255319	0	0	74.4047619	0.277777778	0	2420.634921	1.742857143	376.984127	188.4920635	inanimate	<NN1>tup	adjacent	singular	noun	the tup that Mr McDonald bought in Stirling for xc2xa3500
4091	Frown	AmE	1991	Frown_L24	L	fiction	ZERO	no	no	ZERO	ZERO	150	no	Obj	2	yes	def	2.415458937	0	2	<AT>the <PN1>one <PPIS1>I	0.456521739	4.300966184	14.78571429	0.013953488	0	0	62.80193237	0.132653061	NA	2285.024155	1.701438849	657.0048309	188.4057971	inanimate	<PN1>one	adjacent	singular	other	the one I had
4093	Frown	AmE	1991	Frown_L24	L	fiction	THAT	no	THAT	no	THAT	111	no	Obj	4	yes	indef	0.966183575	2	10	<II>from <NP1>Dante <MC1>one	0.456521739	4.300966184	14.78571429	0.013953488	0	0	62.80193237	0.132653061	NA	2285.024155	1.701438849	657.0048309	188.4057971	inanimate	<NN1>line	adjacent	singular	noun	a line from Dante that one of my uncles had been fond of quoting
4090	Frown	AmE	1991	Frown_L24	L	fiction	ZERO	no	no	ZERO	THAT	135	no	Obj	3	no	def	0.966183575	0	13	<DA2>few <NN2>times <PPIS1>I	0.456521739	4.300966184	14.78571429	0.013953488	0	0	62.80193237	0.132653061	NA	2285.024155	1.701438849	657.0048309	188.4057971	inanimate	<NN2>times	adjacent	plural	noun	The few times I d tried to talk him into having a beer together after work
4096	Frown	AmE	1991	Frown_L24	L	fiction	ZERO	no	no	ZERO	THAT	183	no	Obj	1	yes	indef	0.966183575	0	3	<$Z> <PN1>anything <PPIS1>I	0.456521739	4.300966184	14.78571429	0.013953488	0	0	62.80193237	0.132653061	NA	2285.024155	1.701438849	657.0048309	188.4057971	inanimate	<PN1>anything	adjacent	singular	other	anything I can do
2489	Frown	AmE	1991	Frown_G68	G	generalprose	THAT	no	THAT	no	THAT	131	no	Obj	2	yes	def	3.380009657	0	8	<AT>the <NN2>reforms <AT>the	0.40849831	5.160309029	26.21518987	0.004081633	4.828585225	0	91.74311927	0.2	0	2984.065669	2.532786885	178.6576533	188.3148238	inanimate	<NN2>reforms	adjacent	plural	noun	the reforms that the Socialist government intended to carry out
2492	Frown	AmE	1991	Frown_G68	G	generalprose	THAT	no	THAT	no	THAT	53	no	Obj	8	yes	def	1.93143409	6	8	<JJ>Socialist <NN2>factions <AT>the	0.40849831	5.160309029	26.21518987	0.004081633	4.828585225	0	91.74311927	0.2	0	2984.065669	2.532786885	178.6576533	188.3148238	inanimate	<MD>first	adjacent	other	other	the first real debate between two Socialist factions that the president would have to listen to
2496	Frown	AmE	1991	Frown_G68	G	generalprose	THAT	no	THAT	no	THAT	752	no	Obj	4	yes	def	0.965717045	2	6	<IO>of <NN1>money <NP1>Mitterrand	0.40849831	5.160309029	26.21518987	0.004081633	4.828585225	0	91.74311927	0.2	0	2984.065669	2.532786885	178.6576533	188.3148238	inanimate	<NN1>wall	adjacent	singular	noun	the wall of money that Mitterrand had referred to earlier
740	FLOB	BrE	1991	FLOB_D09	D	generalprose	WHICH	WHICH	no	no	WHICH	94	no	Obj	4	yes	def	4.828585225	2	26	<IO>of <NN1>philosophy <PPHS1>he	0.347658136	4.720424916	24.36470588	0	0	0	154.5147272	1.523809524	0	2612.264606	2.39380531	318.6866248	188.3148238	inanimate	<NN1>history	adjacent	singular	noun	the history of philosophy which he states to be the gradual Evolution of the Mind of the World contemplated as a single Mind in the different stages of its development
749	FLOB	BrE	1991	FLOB_D09	D	generalprose	WHICH	WHICH	no	no	THAT	33	no	Obj	6	no	def	1.448575567	4	27	<CC>and <NN1>love <PPHS2>they	0.347658136	4.720424916	24.36470588	0	0	0	154.5147272	1.523809524	0	2612.264606	2.39380531	318.6866248	188.3148238	inanimate	<NN1>fulfilment	adjacent	singular	noun	the fulfilment of life and love which they find  in their early work  to be revealed in the life of Jesus and  later  to be actualized and realized in the Logos as Christ
750	FLOB	BrE	1991	FLOB_D09	D	generalprose	WHICH	WHICH	no	no	WHICH	36	no	Obj	6	yes	def	1.448575567	4	16	<CC>and <NN1>love <DD1>each	0.347658136	4.720424916	24.36470588	0	0	0	154.5147272	1.523809524	0	2612.264606	2.39380531	318.6866248	188.3148238	inanimate	<NN1>truth	adjacent	singular	noun	this truth of life and love which each finds to be lacking in much of the theological inheritance of their own time
742	FLOB	BrE	1991	FLOB_D09	D	generalprose	WHICH	WHICH	no	no	WHICH	115	no	Obj	6	no	def	0.482858522	3	11	<JJ>historical <NN1>analysis <PPHS1>he	0.347658136	4.720424916	24.36470588	0	0	0	154.5147272	1.523809524	0	2612.264606	2.39380531	318.6866248	188.3148238	inanimate	<NN1>type	adjacent	singular	noun	the reflective type of historical analysis which he believed to be obsessed with petty and particular details
743	FLOB	BrE	1991	FLOB_D09	D	generalprose	WHICH	WHICH	no	no	WHICH	208	no	Obj	2	no	indef	0.482858522	0	5	<AT1>a <NN1>wonder <PPIS2>we	0.347658136	4.720424916	24.36470588	0	0	0	154.5147272	1.523809524	0	2612.264606	2.39380531	318.6866248	188.3148238	inanimate	<NN1>wonder	adjacent	singular	noun	a wonder which we can not grasp
3615	Frown	AmE	1991	Frown_K02	K	fiction	ZERO	no	no	ZERO	THAT	146	no	Obj	3	no	def	0.482858522	0	7	<JJ>tall <NN2>hollyhocks <APPGE>his	0.398358281	4.172863351	11.31693989	0.005181347	0	0	38.6286818	0.043243243	0	2090.777402	1.160857909	1071.94592	188.3148238	inanimate	<NN2>hollyhocks	adjacent	plural	noun	the tall hollyhocks his grandmother had taken such care of
3618	Frown	AmE	1991	Frown_K02	K	fiction	ZERO	no	no	ZERO	THAT	35	no	Obj	3	no	indef	0.482858522	0	4	<JJ>foul <NN1>name <PPHS1>he	0.398358281	4.172863351	11.31693989	0.005181347	0	0	38.6286818	0.043243243	0	2090.777402	1.160857909	1071.94592	188.3148238	inanimate	<NN1>name	adjacent	singular	noun	every foul name he had ever heard
580	Brown	AmE	1961	brown_C04	C	press	ZERO	no	no	ZERO	WHICH	51	no	Obj	2	no	def	0.964320154	0	3	<AT>The <NN2>answers <AT>the	0.487463838	4.616200579	22.06382979	0.004444444	0	0	67.5024108	0.233333333	0.333333333	3326.904532	2.684824903	308.5824494	188.0424301	inanimate	<NN2>answers	adjacent	plural	noun	The answers the girls give
572	Brown	AmE	1961	brown_C04	C	press	ZERO	no	no	ZERO	none	423	no	Obj	2	no	indef	0.482160077	0	4	<AT1>a <NN1>world <PPHS1>he	0.487463838	4.616200579	22.06382979	0.004444444	0	0	67.5024108	0.233333333	0.333333333	3326.904532	2.684824903	308.5824494	188.0424301	inanimate	<NN1>world	adjacent	singular	noun	a world he did not make
584	Brown	AmE	1961	brown_C04	C	press	ZERO	no	no	ZERO	WHICH	38	no	Obj	2	no	def	0.482160077	0	4	<AT>the <NN1>attitude <AT>the	0.487463838	4.616200579	22.06382979	0.004444444	0	0	67.5024108	0.233333333	0.333333333	3326.904532	2.684824903	308.5824494	188.0424301	inanimate	<NN1>attitude	adjacent	singular	noun	the attitude the part called for
1211	LOB	BrE	1961	LOB_F01	F	generalprose	WHICH	WHICH	no	no	WHICH	126	no	Obj	1	no	indef	0.989119683	0	8	<$W> <PN1>something <PPHS1>he	0.341740851	4.519782394	17.28205128	0	0	0	138.4767557	0.823529412	0	2344.21365	1.538961039	553.9070228	187.9327399	inanimate	<PN1>something	adjacent	singular	other	something which he is passing on to the learner
1217	LOB	BrE	1961	LOB_F01	F	generalprose	THAT	no	THAT	no	THAT	181	no	Obj	5	no	def	0.494559842	3	5	<DA>such <NN2>illusions <PPIS2>we	0.341740851	4.519782394	17.28205128	0	0	0	138.4767557	0.823529412	0	2344.21365	1.538961039	553.9070228	187.9327399	inanimate	<NN1>occurrence	adjacent	singular	noun	the occurrence of such illusions that we seek to explain
1221	LOB	BrE	1961	LOB_F01	F	generalprose	WHICH	WHICH	no	no	WHICH	92	no	Obj	4	no	indef	0.494559842	0	9	<JJ>transitory <NN1>state <DD>any	0.341740851	4.519782394	17.28205128	0	0	0	138.4767557	0.823529412	0	2344.21365	1.538961039	553.9070228	187.9327399	inanimate	<NN1>state	adjacent	singular	noun	a certain transitory state which any schema  or group of schemas  can assume
1202	LOB	BrE	1961	LOB_F01	F	generalprose	WHICH	WHICH	no	no	none	NA	yes	Obj	2	no	def	0.494559842	0	10	<AT>the <NN2>clues <PPIS2>we	0.341740851	4.519782394	17.28205128	0	0	0	138.4767557	0.823529412	0	2344.21365	1.538961039	553.9070228	187.9327399	inanimate	<NN2>clues	adjacent	plural	noun	the clues which we use to track down  items of knowledge
1209	LOB	BrE	1961	LOB_F01	F	generalprose	WHICH	WHICH	no	no	WHICH	80	no	Obj	2	no	def	0.494559842	0	9	<AT>the <NN2>handicaps <AT>the	0.341740851	4.519782394	17.28205128	0	0	0	138.4767557	0.823529412	0	2344.21365	1.538961039	553.9070228	187.9327399	inanimate	<NN2>handicaps	adjacent	plural	noun	the handicaps which the present design of books imposes on him
2524	LOB	BrE	1961	LOB_H21	H	generalprose	WHICH	WHICH	no	no	WHICH	133	no	Obj	2	no	def	3.460207612	0	14	<AT>the <NN2>problems <APPGE>our	0.308452793	4.963914978	20.8556701	0	0	0	108.7493821	0.647058824	0.1	2634.700939	2.35840708	390.5091448	187.8398418	inanimate	<NN2>problems	adjacent	plural	noun	the problems which our entry into the common market would create for these countries and territories
2523	LOB	BrE	1961	LOB_H21	H	generalprose	WHICH	WHICH	no	no	WHICH	155	no	Obj	5	no	def	2.471576866	0	8	<JJ>duty-free <NN1>entry <PPHS2>they	0.308452793	4.963914978	20.8556701	0	0	0	108.7493821	0.647058824	0.1	2634.700939	2.35840708	390.5091448	187.8398418	inanimate	<NN1>entry	adjacent	singular	noun	the preferences and dutyfree entry which they enjoy in the United Kingdom market
2533	LOB	BrE	1961	LOB_H21	H	generalprose	ZERO	no	no	ZERO	WHICH	90	no	Obj	1	yes	def	2.471576866	0	3	<$Z> <DD2>those <PPHS2>they	0.308452793	4.963914978	20.8556701	0	0	0	108.7493821	0.647058824	0.1	2634.700939	2.35840708	390.5091448	187.8398418	inanimate	<DD2>those	adjacent	plural	other	those they now enjoy
2530	LOB	BrE	1961	LOB_H21	H	generalprose	ZERO	no	no	ZERO	WHICH	225	no	Obj	3	yes	def	1.48294612	0	7	<JJ>preferential <NN1>position <PPHS2>they	0.308452793	4.963914978	20.8556701	0	0	0	108.7493821	0.647058824	0.1	2634.700939	2.35840708	390.5091448	187.8398418	inanimate	<NN1>position	adjacent	singular	noun	the preferential position they have enjoyed in the United Kingdom
2520	LOB	BrE	1961	LOB_H21	H	generalprose	WHICH	WHICH	no	no	none	418	no	Obj	5	no	def	0.988630746	3	10	<APPGE>their <NN2>exports <NP1>Australia	0.308452793	4.963914978	20.8556701	0	0	0	108.7493821	0.647058824	0.1	2634.700939	2.35840708	390.5091448	187.8398418	inanimate	<NN2>proportions	adjacent	plural	noun	the proportions of their exports which Australia  India and Ceylon send to the United Kingdom
2527	LOB	BrE	1961	LOB_H21	H	generalprose	ZERO	no	no	ZERO	ZERO	45	no	Obj	2	no	indef	0.988630746	0	5	<DD>any <NN2>solutions <PPHS2>they	0.308452793	4.963914978	20.8556701	0	0	0	108.7493821	0.647058824	0.1	2634.700939	2.35840708	390.5091448	187.8398418	inanimate	<NN2>solutions	adjacent	plural	noun	any solutions they may decide to propose
2526	LOB	BrE	1961	LOB_H21	H	generalprose	ZERO	no	no	ZERO	WHICH	17	no	Obj	1	no	indef	0.988630746	0	5	<$Z> <PN1>something <PPIS2>we	0.308452793	4.963914978	20.8556701	0	0	0	108.7493821	0.647058824	0.1	2634.700939	2.35840708	390.5091448	187.8398418	inanimate	<PN1>something	adjacent	singular	other	something we shall need to discuss
3210	Frown	AmE	1991	Frown_J36	J	learned	THAT	no	THAT	no	WHICH	97	no	Obj	3	yes	indef	2.407318247	2	8	<AT>the <NN1>news <NNT2>Times	0.438613385	5.080404429	23.33707865	0	0	0	38.51709196	0.064516129	0	3384.689456	2.904958678	187.7708233	187.7708233	inanimate	<DB>all	adjacent	other	other	all the news that Times  editors saw fit to print
1370	Brown	AmE	1961	brown_F32	F	generalprose	WHICH	WHICH	no	no	ZERO	15	no	Obj	3	no	indef	1.975308642	2	8	<DAR>more <NN2>things <PPH1>it	0.439012346	4.584691358	22.25274725	0.00330033	0	0	93.82716049	0.182692308	0	3387.654321	2.834710744	488.8888889	187.654321	inanimate	<DA2>many	adjacent	plural	other	many more things which it would take too long to write
1372	Brown	AmE	1961	brown_F32	F	generalprose	ZERO	no	no	ZERO	THAT	212	no	Obj	2	yes	def	1.481481481	0	2	<AT>the <NN1>history <PPY>you	0.439012346	4.584691358	22.25274725	0.00330033	0	0	93.82716049	0.182692308	0	3387.654321	2.834710744	488.8888889	187.654321	inanimate	<NN1>history	adjacent	singular	noun	the history you do
1373	Brown	AmE	1961	brown_F32	F	generalprose	WHICH	WHICH	no	no	ZERO	39	no	Obj	1	no	indef	0.987654321	0	23	<$W> <NN1>botany <,>,	0.439012346	4.584691358	22.25274725	0.00330033	0	0	93.82716049	0.182692308	0	3387.654321	2.834710744	488.8888889	187.654321	inanimate	<NN1>botany	adjacent	singular	noun	botany which  after dabbling in for years  I studied according to the methods of that day exactly forty years ago in a summer school
1378	Brown	AmE	1961	brown_F32	F	generalprose	ZERO	no	no	ZERO	WHICH	152	no	Obj	3	no	def	0.49382716	0	9	<JJT>sorest <NN1>grief <AT>the	0.439012346	4.584691358	22.25274725	0.00330033	0	0	93.82716049	0.182692308	0	3387.654321	2.834710744	488.8888889	187.654321	inanimate	<NN1>grief	adjacent	singular	noun	the sorest grief the Seminary had ever been called upon to bear
1369	Brown	AmE	1961	brown_F32	F	generalprose	ZERO	no	no	ZERO	none	282	no	Obj	2	no	indef	0.49382716	0	3	<AT1>a <NN1>store <PPHS1>she	0.439012346	4.584691358	22.25274725	0.00330033	0	0	93.82716049	0.182692308	0	3387.654321	2.834710744	488.8888889	187.654321	inanimate	<NN1>store	adjacent	singular	noun	a store she had visited
1375	Brown	AmE	1961	brown_F32	F	generalprose	ZERO	no	no	ZERO	THAT	444	no	Obj	2	no	indef	0.49382716	0	3	<AT1>a <NN1>cause <PPHS1>she	0.439012346	4.584691358	22.25274725	0.00330033	0	0	93.82716049	0.182692308	0	3387.654321	2.834710744	488.8888889	187.654321	inanimate	<NN1>cause	adjacent	singular	noun	a cause she believed in
493	LOB	BrE	1961	LOB_B27	B	press	THAT	no	THAT	no	WHICH	334	no	Obj	3	yes	def	2.469135802	0	5	<JJT>best <NN1>training <AT1>a	0.452345679	4.575308642	19.66019417	0	0	0	113.5802469	0.370967742	0	2953.08642	2.38247012	375.308642	187.654321	inanimate	<NN1>training	adjacent	singular	noun	the best training that a teacher can have
495	LOB	BrE	1961	LOB_B27	B	press	ZERO	no	no	ZERO	THAT	22	no	Obj	2	yes	def	1.481481481	0	6	<DD2>those <NN2>graduates <PPIS1>I	0.452345679	4.575308642	19.66019417	0	0	0	113.5802469	0.370967742	0	2953.08642	2.38247012	375.308642	187.654321	inanimate	<NN2>graduates	adjacent	plural	noun	those graduates I know who have taken it
499	LOB	BrE	1961	LOB_B27	B	press	WHICH	WHICH	no	no	WHICH	24	no	Obj	3	no	indef	0.49382716	0	7	<JJ>personal <NN2>qualities <DD1>this	0.452345679	4.575308642	19.66019417	0	0	0	113.5802469	0.370967742	0	2953.08642	2.38247012	375.308642	187.654321	inanimate	<NN2>qualities	adjacent	plural	noun	certain personal qualities which this training does nothing to develop
486	LOB	BrE	1961	LOB_B26	B	press	THAT	no	THAT	no	THAT	21	no	Obj	2	no	def	0.49382716	0	10	<AT>the <NN1>publicity <NN1>labour	0.412345679	4.8597530860000004	15.8203125	0	0	0	118.5185185	0.406779661	0	2814.814815	2.298387097	261.7283951	187.654321	inanimate	<NN1>publicity	adjacent	singular	noun	the publicity that labour s vigorous opposition drew to the health charges
490	LOB	BrE	1961	LOB_B26	B	press	ZERO	no	no	ZERO	THAT	288	no	Obj	2	no	def	0.49382716	0	11	<AT>the <NN1>money <PPHS2>they	0.412345679	4.8597530860000004	15.8203125	0	0	0	118.5185185	0.406779661	0	2814.814815	2.298387097	261.7283951	187.654321	inanimate	<NN1>money	adjacent	singular	noun	the money they receive from the local people in the form of rates
488	LOB	BrE	1961	LOB_B26	B	press	ZERO	no	no	ZERO	WHICH	345	no	Obj	1	no	indef	0.49382716	0	4	<$Z> <PN1>something <PPIS2>we	0.412345679	4.8597530860000004	15.8203125	0	0	0	118.5185185	0.406779661	0	2814.814815	2.298387097	261.7283951	187.654321	inanimate	<PN1>something	adjacent	singular	other	something we want to prevent
3949	Brown	AmE	1961	brown_P02	P	fiction	ZERO	no	no	ZERO	none	180	no	Obj	1	yes	indef	3.365384615	0	4	<$Z> <DB>all <PPHS1>she	0.392788462	4.228846154	23.63636364	0.004716981	4.807692308	0	86.53846154	0.146341463	NA	2639.423077	1.537815126	759.6153846	187.5	inanimate	<DB>all	adjacent	other	other	all she had to do
115	Brown	AmE	1961	brown_A21	A	press	WHICH	WHICH	no	no	THAT	144	no	Obj	2	no	indef	0.493339911	0	12	<AT1>a <NN1>candle <MC1>one	0.49827331	4.927479033	18.09821429	0	4.933399112	0	207.2027627	0.442105263	0	3996.053281	3.201581028	231.8697583	187.4691663	inanimate	<NN1>candle	adjacent	singular	noun	a candle which one of the three Kowalski girls present held for her mother
116	Brown	AmE	1961	brown_A21	A	press	ZERO	no	no	ZERO	WHICH	49	no	Obj	1	no	indef	0.493339911	0	6	<$Z> <DB>All <PPIS2>we	0.49827331	4.927479033	18.09821429	0	4.933399112	0	207.2027627	0.442105263	0	3996.053281	3.201581028	231.8697583	187.4691663	inanimate	<DB>All	adjacent	other	other	All we have left in the world
3383	FLOB	BrE	1991	FLOB_J77	J	learned	WHICH	WHICH	no	no	WHICH	113	no	Obj	3	no	def	0.986679822	0	8	<JJ>on-the-job <NN1>experience <AT>the	0.356684756	5.441045881	18.59633028	0.004587156	0	0	197.3359645	1.025641026	0.090909091	3453.379378	2.834008097	49.33399112	187.4691663	inanimate	<NN1>experience	adjacent	singular	noun	their onthejob experience which the designer or draughtsman may not possess
3384	FLOB	BrE	1991	FLOB_J77	J	learned	THAT	no	THAT	no	WHICH	123	no	Obj	3	no	def	0.986679822	0	8	<JJ>adverse <NN2>effects <AT>the	0.356684756	5.441045881	18.59633028	0.004587156	0	0	197.3359645	1.025641026	0.090909091	3453.379378	2.834008097	49.33399112	187.4691663	inanimate	<NN2>effects	adjacent	plural	noun	the adverse effects that the recommendations have on other design requirements
1757	FLOB	BrE	1991	FLOB_G20	G	generalprose	ZERO	no	no	ZERO	none	NA	no	Obj	2	no	def	1.479289941	0	2	<AT>the <NN1>home <PPHS1>she	0.455621302	4.647928994	24.14285714	0.008438819	0	0	88.75739645	0.146341463	NA	2613.412229	1.920289855	601.5779093	187.3767258	inanimate	<NN1>home	adjacent	singular	noun	the home she loved
1762	FLOB	BrE	1991	FLOB_G20	G	generalprose	ZERO	no	no	ZERO	ZERO	242	no	Obj	3	no	def	0.493096647	0	5	<MD>first <NN1>chapter <PPHS1>he	0.455621302	4.647928994	24.14285714	0.008438819	0	0	88.75739645	0.146341463	NA	2613.412229	1.920289855	601.5779093	187.3767258	inanimate	<NN1>chapter	adjacent	singular	noun	the first chapter he had read in TwentyFive
1761	FLOB	BrE	1991	FLOB_G20	G	generalprose	ZERO	no	no	ZERO	WHICH	208	no	Obj	1	no	indef	0.493096647	0	5	<$Z> <PN1>anything <AT>the	0.455621302	4.647928994	24.14285714	0.008438819	0	0	88.75739645	0.146341463	NA	2613.412229	1.920289855	601.5779093	187.3767258	inanimate	<PN1>anything	adjacent	singular	other	anything the author said about himself
580	FLOB	BrE	1991	FLOB_C11	C	press	ZERO	no	no	ZERO	THAT	42	no	Obj	2	no	def	2.341920375	0	5	<AT>the <NN2>things <PPHS1>he	0.532084309	4.703981265	17.79166667	0.005208333	0	0	65.57377049	0.285714286	0	2903.981265	2.254545455	332.5526932	187.35363	inanimate	<NN2>things	adjacent	plural	noun	the things he is allowed to do
581	FLOB	BrE	1991	FLOB_C11	C	press	ZERO	no	no	ZERO	ZERO	14	no	Obj	2	yes	def	2.341920375	0	6	<AT>the <NN2>things <PPHS1>he	0.532084309	4.703981265	17.79166667	0.005208333	0	0	65.57377049	0.285714286	0	2903.981265	2.254545455	332.5526932	187.35363	inanimate	<NN2>things	adjacent	plural	noun	the things he is not allowed to do
582	FLOB	BrE	1991	FLOB_C11	C	press	ZERO	no	no	ZERO	ZERO	16	no	Obj	2	yes	def	2.341920375	0	7	<AT>the <NN2>things <PPHS1>he	0.532084309	4.703981265	17.79166667	0.005208333	0	0	65.57377049	0.285714286	0	2903.981265	2.254545455	332.5526932	187.35363	inanimate	<NN2>things	adjacent	plural	noun	the things he is never  ever allowed to do
585	FLOB	BrE	1991	FLOB_C11	C	press	ZERO	no	no	ZERO	THAT	247	no	Obj	1	yes	indef	2.341920375	0	6	<$Z> <NN2>things <AT>the	0.532084309	4.703981265	17.79166667	0.005208333	0	0	65.57377049	0.285714286	0	2903.981265	2.254545455	332.5526932	187.35363	inanimate	<NN2>things	adjacent	plural	noun	things the average viewer would not notice
577	FLOB	BrE	1991	FLOB_C11	C	press	THAT	no	THAT	no	none	NA	no	Obj	5	no	def	0.468384075	0	8	<CC>and <NN1>devotion <NP1>Roald	0.532084309	4.703981265	17.79166667	0.005208333	0	0	65.57377049	0.285714286	0	2903.981265	2.254545455	332.5526932	187.35363	inanimate	<NN1>devotion	adjacent	singular	noun	the mass acclaim and devotion that Roald Dahl elicits from his young readers
587	FLOB	BrE	1991	FLOB_C11	C	press	ZERO	no	no	ZERO	THAT	171	no	Obj	3	no	def	0.468384075	0	5	<JJT>best <NN1>laugh <PPHS2>they	0.532084309	4.703981265	17.79166667	0.005208333	0	0	65.57377049	0.285714286	0	2903.981265	2.254545455	332.5526932	187.35363	inanimate	<NN1>laugh	adjacent	singular	noun	the best laugh they ve had in years
583	FLOB	BrE	1991	FLOB_C11	C	press	THAT	no	THAT	no	ZERO	73	no	Obj	2	no	def	0.468384075	0	4	<AT>the <NN1>threat <PPHS1>he	0.532084309	4.703981265	17.79166667	0.005208333	0	0	65.57377049	0.285714286	0	2903.981265	2.254545455	332.5526932	187.35363	inanimate	<NN1>threat	adjacent	singular	noun	the threat that he will encounter
579	FLOB	BrE	1991	FLOB_C11	C	press	THAT	no	THAT	no	THAT	29	no	Obj	1	no	indef	0.468384075	0	5	<$T> <NN2>books <NN2>children	0.532084309	4.703981265	17.79166667	0.005208333	0	0	65.57377049	0.285714286	0	2903.981265	2.254545455	332.5526932	187.35363	inanimate	<NN2>books	adjacent	plural	noun	books that children want to read
2416	Brown	AmE	1961	brown_H16	H	generalprose	WHICH	WHICH	no	no	THAT	272	no	Obj	4	yes	indef	8.426966292	3	6	<NN2>Motors <VV0>stock <NP1>Christiana	0.35159176	4.94335206	31.88059701	0.003058104	4.68164794	0	135.7677903	0.5	1	3235.018727	3.184331797	79.58801498	187.2659176	inanimate	<DD>any	adjacent	other	other	any General Motors stock which Christiana and Delaware owned outright
2415	Brown	AmE	1961	brown_H16	H	generalprose	THAT	no	THAT	no	WHICH	219	no	Obj	3	no	indef	2.808988764	0	8	<NN1>relief <NN1>plan <DB2>both	0.35159176	4.94335206	31.88059701	0.003058104	4.68164794	0	135.7677903	0.5	1	3235.018727	3.184331797	79.58801498	187.2659176	inanimate	<NN1>plan	adjacent	singular	noun	a relief plan that both sides could recommend to the court
3726	LOB	BrE	1961	LOB_L16	L	fiction	ZERO	no	no	ZERO	THAT	840	no	Obj	2	yes	def	1.438848921	0	3	<AT>the <NN1>risk <PPHS1>he	0.385611511	4.335251799	11.45604396	0	4.79616307	4.79616307	57.55395683	0.090225564	0	2297.36211	1.1975	1040.767386	187.0503597	inanimate	<NN1>risk	adjacent	singular	noun	the risk he d mentioned
155	Brown	AmE	1961	brown_A27	A	press	WHICH	WHICH	no	no	THAT	96	no	Obj	3	no	def	0.983767831	0	4	<JJ>short-term <NN1>advantage <PPH1>it	0.498278406	4.894244958	18.48181818	0	0	0	103.2956222	0.221052632	0	3821.938023	3.047058824	300.0491884	186.9158879	inanimate	<NN1>advantage	adjacent	singular	noun	the shortterm advantage which it often needs
156	Brown	AmE	1961	brown_A27	A	press	ZERO	no	no	ZERO	WHICH	373	no	Obj	2	yes	def	0.983767831	0	2	<AT>the <NN2>dividends <PPIS1>I	0.498278406	4.894244958	18.48181818	0	0	0	103.2956222	0.221052632	0	3821.938023	3.047058824	300.0491884	186.9158879	inanimate	<NN2>dividends	adjacent	plural	noun	the dividends I should
158	Brown	AmE	1961	brown_A27	A	press	ZERO	no	no	ZERO	WHICH	172	no	Obj	3	no	def	0.491883915	0	11	<JJ>economic <NN1>lift <PPH1>it	0.498278406	4.894244958	18.48181818	0	0	0	103.2956222	0.221052632	0	3821.938023	3.047058824	300.0491884	186.9158879	inanimate	<NN1>lift	adjacent	singular	noun	the economic lift it would get from consolidation with the Chesapeake  Ohio Railroad
4159	FLOB	BrE	1991	FLOB_P03	P	fiction	ZERO	no	no	ZERO	none	NA	no	Obj	3	yes	indef	1.916626737	2	3	<AT>the <NN1>strength <PPHS1>he	0.402491615	4.108768567	13.37820513	0.005208333	0	0	47.91566842	0.055865922	0	2007.666507	1.096858639	1049.353138	186.8711069	inanimate	<DB>all	adjacent	other	other	all the strength he had left
4164	FLOB	BrE	1991	FLOB_P03	P	fiction	ZERO	no	no	ZERO	THAT	278	no	Obj	1	yes	indef	1.437470053	0	4	<$Z> <PN1>something <PPY>you	0.402491615	4.108768567	13.37820513	0.005208333	0	0	47.91566842	0.055865922	0	2007.666507	1.096858639	1049.353138	186.8711069	inanimate	<PN1>something	adjacent	singular	other	something you have to do
4165	FLOB	BrE	1991	FLOB_P03	P	fiction	ZERO	no	no	ZERO	ZERO	222	no	Obj	1	yes	indef	1.437470053	0	4	<$Z> <PN1>something <PPIS1>I	0.402491615	4.108768567	13.37820513	0.005208333	0	0	47.91566842	0.055865922	0	2007.666507	1.096858639	1049.353138	186.8711069	inanimate	<PN1>something	adjacent	singular	other	something I must tell you
